,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
University of Georgia,-7392.5405,3630.846,1136.3976,5945.7314,2485.091,-8018.8433,5112.195,15552.255,-8158.0903,-10934.684,-1369.8666,-14762.841,-294.73196,2175.7007,-2945.9158,-6181.8994,12509.923,-1286.0679,-6397.001,-17243.525,7955.291,-2729.4116,6456.335,-1849.6925,2015.0502,-758.07434,-5370.4253,4065.2349,-3115.7825,890.1925,7086.815,-4685.5225,3965.7942,-4933.8496,-2504.2793,10230.365,1750.027,1274.997,-8221.117,-5219.6577,3761.7456,-7474.618,-6924.535,3372.2373,7354.663,111.19649,-4889.1064,-3679.447,5230.4414,6989.058,3996.5283,-7330.988,2378.7075,2407.939,810.2665,4782.1016,8715.632,-3887.166,-11598.331,526.5037,108.779045,-458.22684,2903.517,-3693.5686,-11867.651,6600.2837,-130.54996,4551.402,-5777.285,8323.741,-941.0442,7778.3,8235.12,2865.8042,10237.865,5113.962,5292.4,1969.7253,-3453.2593,526.99445,-10543.734,-1344.1783,-2512.3853,1307.2366,-3436.4512,-318.08524,4875.77,2009.159,8073.97,8205.999,5778.5527,-298.0165,6311.3657,-541.9926,13161.926,10618.184,-484.71027,-3761.9165,7206.1357,-1227.8696
Virginia Tech,-3036.3909,1517.4052,442.14822,2089.0852,1269.848,-3327.2134,1948.8834,6527.585,-3224.446,-4387.798,-759.1708,-6169.569,-247.7851,869.1909,-1147.4764,-2839.449,5156.345,-688.758,-2587.595,-7086.3115,3067.7097,-1396.0919,2336.3765,-855.35815,687.663,-188.34036,-2448.0652,1607.0425,-1248.4408,329.72302,2881.1704,-1789.0216,1466.7045,-1991.3608,-1024.2123,4270.068,639.0554,375.08173,-3511.348,-2367.991,1417.6361,-3188.234,-2464.3743,1455.2867,3146.5273,102.13357,-2294.052,-1589.9855,2051.423,2900.2483,1714.6089,-3125.5334,953.5707,1091.9747,12.113703,1786.3922,3888.7761,-1527.6847,-4647.6045,236.63045,189.7307,-258.08316,1270.0621,-1407.6301,-4738.4233,2623.2861,-111.22972,1692.2188,-2379.844,3119.1296,-465.7283,3112.5398,3512.3174,1161.4666,4402.3853,2071.775,2169.7947,1050.0956,-1446.0308,463.40182,-4507.155,-570.69336,-1290.9471,408.82175,-1398.7593,-163.55225,2015.2812,1115.0304,3378.9456,3200.2651,2552.7786,113.477,2559.0183,-150.13037,5599.0815,4404.935,-441.73184,-1617.6523,2888.8545,-515.21643
University of Wisconsin,-3061.0452,1468.0981,431.8153,2471.8057,948.3839,-3447.7935,2022.6008,6617.057,-3404.1958,-4450.7456,-575.93054,-6155.441,-35.61811,938.6766,-1154.7876,-2494.956,5257.0913,-689.8208,-2740.9104,-7153.5103,3303.6548,-1039.2891,2622.6704,-853.2091,643.6626,-321.46597,-2201.5034,1631.2308,-1206.2247,412.69055,2954.7625,-1907.2146,1352.5552,-2092.3071,-1039.9432,4356.2886,773.88336,358.1731,-3552.936,-2321.5466,1459.6863,-2916.455,-2700.473,1285.6072,3223.8586,68.21788,-2131.4072,-1578.4751,2179.4495,2941.7231,1583.2639,-3068.857,870.1155,1045.399,358.97842,1993.8392,3668.9324,-1628.9579,-4835.958,71.5408,116.69039,-56.755997,1073.2313,-1516.864,-5005.584,2680.9111,16.907728,1914.9124,-2373.2153,3463.128,-280.95074,3231.5762,3477.5422,1213.8335,4257.1587,2259.4575,2324.036,721.6254,-1621.0447,308.5113,-4326.3564,-491.88608,-1108.5868,688.95795,-1359.8215,-250.4111,1823.9547,840.3388,3457.5242,3581.5894,2379.1992,41.396667,2551.2942,-154.5427,5608.8945,4462.096,-99.09559,-1580.0139,3038.9292,-503.87476
University of Richmond,-1512.2615,1037.6932,181.76671,1221.3611,726.24744,-1877.2952,1252.9865,3707.9556,-1907.5339,-2540.1248,-383.1224,-3358.3733,-144.86343,442.56802,-596.1929,-1482.2499,2793.1392,-328.37424,-1427.0803,-3800.526,1751.0479,-653.4998,1264.5327,-428.4974,417.18024,-267.97287,-1294.4761,954.13245,-724.9267,226.74524,1494.3693,-992.7645,896.0651,-1183.2972,-660.9534,2351.9385,309.39032,213.01926,-1789.0093,-1275.2828,923.2747,-1724.1593,-1430.7357,760.9152,1664.2764,139.83191,-1091.0131,-928.8111,1159.1942,1721.2667,1007.203,-1799.8394,522.5769,490.53464,292.04517,1038.576,2028.9137,-826.4595,-2665.7412,28.413052,-47.153915,-65.26063,642.61334,-820.93835,-2582.2542,1560.8212,69.90237,942.9871,-1383.3491,1706.785,-358.7261,1641.7119,2021.3912,508.30566,2311.746,1098.25,1294.792,580.5154,-737.8267,183.05174,-2339.7444,-127.09212,-668.12494,309.27078,-674.8114,-33.706417,1266.3317,555.17615,1857.225,1893.6454,1483.3888,-35.570328,1380.9221,-97.29183,3113.9565,2426.8435,-166.44893,-810.139,1759.5369,-385.9091
Lehigh University,-811.0259,588.4978,152.51556,675.54846,484.5292,-1092.6534,628.0529,2138.9387,-1084.2966,-1369.2811,-245.17,-2002.8794,-112.79832,319.98785,-246.44911,-752.51227,1511.9839,-144.75436,-839.2799,-2084.4998,996.4,-326.1196,707.2164,-324.8652,145.8831,-202.81564,-666.55,542.15186,-427.89716,61.639828,866.64435,-599.011,418.61346,-729.9737,-375.95966,1313.6302,229.58841,110.705345,-989.2907,-758.6157,491.98804,-937.3325,-771.7798,342.32816,1028.0592,175.86713,-605.0804,-521.9168,680.8915,1021.62775,549.1828,-1019.8267,259.95575,246.4028,169.94644,605.1316,1150.0458,-409.2078,-1574.3953,-7.7119637,-13.631199,116.46576,190.74188,-451.2857,-1521.2422,880.7965,192.47104,562.99164,-726.8382,1064.7811,-183.84889,875.2108,1226.8956,340.36072,1327.7935,659.58875,715.66003,245.9956,-480.82224,161.12367,-1285.5474,-68.09867,-407.11618,151.48912,-390.7663,4.9332404,639.31683,210.59825,1103.7933,1194.1702,837.5968,22.286243,819.17017,-63.51152,1806.9703,1498.0719,25.621998,-448.6994,946.0161,-258.70648
Villanova University,-2642.2048,1452.766,289.02805,1988.4269,712.6169,-3204.2788,1590.9467,5953.5103,-2829.5232,-3890.0303,-428.89172,-5496.2236,-39.390068,851.3198,-901.5607,-2051.2568,4537.6226,-581.78174,-2247.4304,-6243.342,3010.9688,-751.1398,2476.7207,-766.885,493.8927,-353.29108,-1885.6333,1292.1383,-946.2136,343.24005,2562.1794,-1692.4138,1199.7882,-1922.5969,-950.4359,3848.639,752.8628,287.77304,-3287.078,-2161.7854,1260.6249,-2258.0483,-2407.8499,1139.4849,3091.4827,-144.33783,-1810.579,-1422.1517,2113.0376,2548.3818,1316.2091,-2599.744,805.9308,971.16486,351.16254,1937.2308,3174.8313,-1385.8112,-4172.761,-126.38726,363.37595,119.09608,912.725,-1225.0964,-4488.593,2430.2642,133.45258,1737.2361,-2170.9636,3117.3892,-269.5213,2844.6516,3035.5938,1200.6869,3785.901,2531.5862,2030.9486,591.64075,-1613.5354,283.34793,-3572.2043,-585.67755,-819.39746,797.7498,-1065.6388,-188.13394,1496.7058,663.06696,2968.6846,3465.5137,2160.3088,137.37524,2272.8738,-170.84914,5045.0107,3788.1028,94.11003,-1488.6282,2799.0098,-391.31256
Macalester College,-1289.6442,907.672,77.35076,826.60297,646.4007,-1602.7201,827.0138,3111.2893,-1452.4282,-1976.0684,-297.26236,-2850.3738,-99.73993,377.98383,-405.5768,-1192.4578,2213.435,-348.45605,-1140.5305,-3070.3364,1351.0978,-581.5293,1030.7671,-348.64352,218.40813,-131.07764,-1112.0361,628.52966,-553.8534,121.93894,1279.2081,-827.71735,624.071,-911.48914,-533.68646,1885.2157,304.90433,158.06584,-1581.3555,-1145.4677,663.4032,-1317.0494,-1080.957,620.5601,1482.1924,-34.384586,-923.7224,-741.9738,1023.1333,1451.6794,783.0328,-1505.0612,375.66953,440.13907,55.33866,960.831,1672.9122,-607.5668,-2105.4094,-119.05236,193.4081,72.122826,501.22974,-569.6315,-2083.2156,1315.1564,76.81462,783.85205,-1202.9658,1401.2034,-240.29453,1391.0669,1729.3839,500.83743,1973.9991,1136.0039,1029.9678,460.47205,-700.563,250.83922,-1878.6678,-328.22925,-603.556,215.37846,-528.65784,-35.323093,912.4111,460.53595,1534.9486,1608.4718,1293.1764,155.84883,1084.2784,-8.940271,2654.3503,1999.0579,-67.09453,-604.317,1454.9933,-297.51825
Tulane University,-2278.4749,1280.8926,314.0802,1886.9448,971.6745,-2650.248,1758.6646,5213.4595,-2697.5667,-3591.6147,-500.6464,-4891.951,-110.57268,622.18787,-925.7411,-2101.845,4186.779,-569.7508,-2137.1409,-5701.0913,2549.6926,-887.6857,1883.6627,-631.7083,547.60126,-289.76794,-1796.2329,1327.9164,-969.73737,295.5747,2267.3254,-1449.497,1243.8507,-1723.483,-911.0496,3595.9136,337.42395,300.73785,-2719.0452,-1786.3608,1328.1462,-2626.5999,-1975.8938,1059.0477,2448.931,154.42357,-1714.7653,-1387.7501,1602.7922,2343.6968,1440.494,-2547.796,873.058,705.7296,395.6459,1386.055,2810.9683,-1139.8654,-3842.2031,80.19777,4.176888,-174.3247,954.8081,-1179.0311,-3897.514,2209.8818,49.242092,1577.5549,-1912.1576,2581.668,-396.7622,2379.8032,2781.317,917.88416,3435.9773,1498.3461,1821.8132,892.63824,-1094.6559,309.95883,-3453.357,-147.39374,-1021.4443,384.1053,-977.8643,-142.84157,1761.9,826.5517,2719.1938,2719.3708,1893.083,-135.8723,2130.2024,-212.4133,4489.9204,3532.0203,-255.68474,-1096.9027,2507.9973,-520.3191
Vassar College,-1475.8231,957.6514,60.37265,1082.2783,701.0458,-1721.0973,993.68555,3423.1003,-1645.4537,-2235.3665,-285.36136,-3171.7085,-27.676735,377.90622,-431.14072,-1298.6053,2485.1868,-483.60236,-1313.9534,-3448.4458,1566.3573,-511.8854,1226.9324,-380.75726,241.04625,-244.28294,-1214.8005,739.92004,-623.19495,168.77493,1449.2086,-1001.867,665.327,-972.39197,-660.8218,2227.3845,338.3065,176.81137,-1805.0634,-1223.2,723.24457,-1435.0311,-1220.8422,651.87317,1709.227,10.352409,-1003.50806,-820.1869,1102.3195,1617.0076,857.69885,-1608.7587,463.43082,452.54858,174.0684,1025.7295,1738.8695,-683.85864,-2336.1362,-217.71404,151.67168,78.490425,576.5143,-692.28394,-2448.5503,1430.5908,52.10185,949.69824,-1358.3402,1700.5542,-260.52563,1592.9973,1919.23,581.4154,2153.1501,1189.1674,1102.3857,437.38248,-801.15826,234.9452,-2050.9917,-302.57773,-716.6477,336.91772,-516.2474,-59.752285,964.8105,482.4993,1731.7557,1860.9619,1308.6348,60.361885,1168.8795,-79.707756,2978.9072,2249.474,-77.24119,-606.2987,1746.2705,-442.88562
Grinnell College,-1643.1947,1244.7158,171.7351,1113.3685,950.3707,-2174.8337,1216.4182,4204.578,-2014.0894,-2744.0012,-360.8243,-3826.8904,-253.83112,534.1258,-569.8229,-1627.315,2968.3567,-405.3331,-1558.8029,-4139.9424,1805.0233,-758.2274,1354.3376,-506.39008,325.04367,-285.42786,-1436.3578,925.81744,-794.81323,152.06346,1634.0668,-1148.5281,932.5364,-1280.7933,-823.4108,2604.491,398.61618,262.5473,-2098.1628,-1542.8257,911.28174,-1875.4215,-1516.6896,849.45593,2064.0737,31.924929,-1272.4996,-1053.1781,1388.0972,1982.6273,1066.2606,-2026.1345,529.26404,489.16867,198.6108,1281.5156,2269.0576,-828.5497,-2954.8457,-160.32678,135.4122,77.011696,709.87524,-817.5882,-2763.1355,1850.39,153.18408,1043.1396,-1659.1818,1894.4291,-431.22702,1819.8652,2387.9265,654.16425,2717.6714,1410.8325,1387.3275,615.6425,-930.6282,310.2273,-2550.1292,-366.40292,-867.1289,327.03616,-699.93976,-0.6894704,1413.1552,573.5345,2032.5958,2202.3726,1748.2352,170.84341,1530.4565,-67.26913,3563.4292,2741.1438,-142.17212,-789.72546,1927.6288,-450.9135
Bates College,-2832.257,1812.5995,375.04584,2259.8474,1396.9579,-3411.8286,2172.197,6938.698,-3400.7468,-4505.573,-575.83954,-6358.181,-168.19174,858.9118,-1079.1216,-2603.831,5042.0625,-700.083,-2612.2822,-6985.653,3156.2617,-1105.5848,2442.9084,-890.44403,611.34076,-541.6403,-2344.026,1553.833,-1277.2744,313.40714,2861.326,-2047.5615,1585.5128,-2080.3901,-1397.9984,4425.4087,707.45325,477.2967,-3521.029,-2417.7625,1496.2793,-2965.3806,-2647.261,1314.2793,3322.4429,81.42094,-2128.6594,-1644.5042,2122.0488,3260.508,1564.0979,-3315.393,912.68475,854.66315,507.87064,2035.9792,3590.2305,-1402.2788,-4831.412,-174.34695,11.524338,28.504156,1179.6969,-1421.1228,-4950.0615,2896.6145,131.66635,1949.2208,-2620.6265,3511.6436,-591.27606,3097.9758,3840.8042,1093.5289,4325.328,2185.6646,2408.9426,815.60876,-1600.7285,357.8484,-4186.5806,-481.69708,-1369.0236,609.2113,-1081.1874,-172.48595,2157.3376,925.63776,3390.235,3683.416,2591.2122,-86.87128,2546.6113,-241.10995,5684.8135,4627.573,-168.00934,-1231.076,3313.572,-752.05707
University of Miami,-2242.7422,1363.3003,399.22647,1652.3882,934.3725,-2649.4739,1559.516,5266.5483,-2622.5962,-3521.4734,-661.13873,-4941.0835,-197.58095,721.9984,-758.86194,-2155.9512,4159.669,-365.6245,-2120.3923,-5516.3687,2510.7263,-1043.9647,1901.8977,-763.1298,464.97485,-206.21135,-1881.8241,1301.2917,-968.6131,316.57452,2214.9219,-1529.568,1195.6837,-1710.4043,-869.56195,3210.0305,653.0403,349.03403,-2638.5264,-1857.7693,1200.5769,-2393.5398,-1922.4115,1084.1632,2480.1235,160.59319,-1678.5736,-1188.7415,1687.6815,2413.2888,1358.6521,-2555.9937,604.62775,808.4395,37.665993,1534.3678,3117.9956,-1202.4902,-3715.6829,200.40277,31.297283,77.19933,831.3024,-1162.1149,-3700.8838,2105.5796,9.609692,1363.4586,-1858.7986,2519.1711,-320.65738,2474.6907,2921.1858,838.00635,3528.672,1710.8633,1763.1669,809.66846,-1094.2672,348.1124,-3424.5522,-404.03366,-976.41406,335.94897,-1217.6315,-142.87718,1393.7504,715.2596,2745.3481,2662.638,2203.5269,179.84373,1983.6182,-87.09217,4605.45,3494.3398,-136.67043,-1414.4606,2253.0515,-411.7891
Smith College,-2274.4465,1583.8469,4.300103,1442.3378,1420.1012,-2666.3706,1481.1633,5180.3047,-2330.3262,-3505.1685,-343.76764,-4781.348,-357.54578,738.3411,-915.4284,-1993.8069,3651.306,-436.38736,-1728.9624,-5281.609,2353.1423,-1122.5652,1789.5765,-583.8569,628.3598,-304.99133,-2068.9941,1084.2988,-921.1497,172.73343,2240.6667,-1482.7062,1283.8601,-1285.098,-1003.86786,3349.8286,495.42056,579.7273,-2746.4868,-1694.9315,1253.14,-2382.16,-2176.875,1155.841,2423.438,-235.27647,-1393.02,-1298.2876,1838.8185,2520.299,1324.8259,-2515.0974,923.76184,941.25006,105.13955,1652.5411,2736.84,-998.513,-3548.5593,-238.27373,345.50558,-52.523296,1138.5696,-978.0972,-3622.194,2277.7988,-69.510185,1190.3616,-2105.2236,2402.3994,-650.69806,2413.168,2853.1099,995.13336,3184.4385,1806.2878,1498.265,865.3441,-1204.8981,364.166,-3257.4382,-608.12915,-936.05786,274.57645,-593.7051,92.69822,1917.2428,872.8855,2472.3594,2688.387,2027.372,-65.20957,1922.6858,-255.14952,4362.8857,3378.8862,-332.5352,-894.56744,2635.7832,-448.59995
Lafayette College,-1735.034,1096.8333,157.84895,1276.556,849.576,-2083.718,1144.3358,3940.9004,-1968.8107,-2598.2393,-352.92197,-3807.622,-216.10011,581.6974,-682.0154,-1470.9014,2892.2065,-176.54666,-1494.3827,-4084.147,2010.8695,-654.02,1615.8735,-476.22385,473.7702,-303.46048,-1341.0782,956.8827,-761.2134,169.23254,1660.9812,-1179.1111,902.6101,-1296.4791,-584.2134,2433.533,496.80164,337.9304,-1983.234,-1437.608,913.9063,-1778.2507,-1664.6306,872.4654,1827.0004,37.40705,-1126.5616,-922.9219,1373.95,1770.3962,1045.8687,-1905.3187,585.167,557.2292,224.50154,1336.4618,2046.0848,-868.4896,-2831.8745,-28.865828,149.76631,86.87742,533.7137,-895.2927,-2810.3638,1603.5798,154.70648,1045.7681,-1496.3645,1985.835,-380.2065,1802.553,2163.6758,693.0956,2457.9136,1435.8768,1286.9813,489.96146,-994.26965,171.65298,-2472.6055,-345.84244,-628.7058,265.00842,-725.96936,-18.919748,1173.2909,408.73203,1973.6693,2136.5396,1478.2892,-49.712772,1496.4059,-228.40424,3372.4822,2521.0278,-79.4244,-855.9257,1850.6674,-318.2551
Kenyon College,-694.7154,479.29626,67.071655,554.8487,312.44632,-847.9085,428.2215,1673.7604,-754.34247,-990.2908,-137.71962,-1623.5045,-33.53076,203.79858,-180.2683,-574.9485,1098.6251,-202.4378,-633.05054,-1597.5271,808.2873,-152.7664,648.245,-225.42032,56.94642,-186.84828,-545.835,336.89417,-284.2121,-3.1803696,678.0383,-503.33215,232.36768,-491.69043,-304.51114,1010.5767,199.06438,25.455837,-824.6535,-613.3154,358.30356,-639.2436,-562.2466,228.86938,854.9196,48.26933,-432.1148,-351.24188,506.61646,744.2551,394.5633,-766.4396,238.91695,216.72003,89.18942,493.4712,765.8656,-344.96527,-1087.797,-128.9602,97.66612,78.483925,225.27122,-333.2174,-1271.6028,606.9426,137.23865,494.04208,-638.26697,893.6041,-113.44845,686.6284,926.5822,312.42313,945.78375,658.50806,489.30646,150.5417,-451.7193,128.22983,-887.36523,-112.22203,-290.4339,163.16609,-224.69131,-24.120367,333.46658,177.3169,849.64136,1001.9282,582.8325,-1.9683748,612.47815,-82.8241,1459.8687,1108.9518,69.00224,-344.50687,811.16296,-228.72087
University of Rochester,-2714.3308,1582.218,357.738,2068.9546,1031.9331,-3068.6353,1786.6693,5713.5566,-2913.531,-4208.1074,-425.06842,-5481.9873,-60.745983,927.5138,-1048.9252,-2311.8008,4742.145,-404.09518,-2262.86,-6411.008,3000.7793,-1189.4391,2337.3325,-769.4234,819.92883,-183.7279,-2209.0247,1390.7031,-1116.6993,364.64767,2670.0698,-1731.99,1604.4545,-1638.4938,-1025.1273,3744.5647,748.8754,749.71655,-3129.352,-2007.5356,1454.7324,-2604.5684,-2637.9648,1400.2369,2706.373,-224.9541,-1739.788,-1328.5431,2089.5264,2788.937,1405.0282,-2681.5596,902.48535,990.4804,55.859264,2047.9781,3373.9077,-1365.515,-4259.8057,169.58447,75.40034,-41.335598,1122.7747,-1333.0554,-4290.7144,2540.4292,-332.4169,1450.6656,-2139.1326,2938.05,-350.99597,3045.053,3066.4558,1111.6426,3926.2998,2088.593,1939.311,721.44385,-1289.7765,303.57486,-3944.3882,-821.0036,-859.8862,372.92792,-1164.7849,12.425611,1950.0254,712.7762,3051.5688,3077.8965,2226.6438,1.7777365,2194.782,-190.99655,4886.4487,3905.5796,-267.94757,-1453.5228,2790.045,-301.96292
University of Illinois at Urbana-Champaign,-2669.3933,1441.1843,419.06735,2185.1155,920.6923,-2924.975,1973.6414,5831.363,-3104.0156,-4050.4016,-594.47784,-5577.568,-16.158895,853.78,-964.3812,-2409.278,4695.51,-632.4261,-2567.1094,-6306.844,2816.7507,-1092.3696,2175.5493,-878.46484,528.0509,-265.28,-2159.4392,1351.475,-1103.2095,308.41263,2649.873,-1733.8597,1275.3245,-1769.0594,-1110.866,3794.8247,589.1351,360.65298,-3093.3054,-2129.4392,1375.4095,-2652.2646,-2250.502,1201.7612,2804.413,219.1715,-1977.511,-1405.0305,1860.0913,2735.2644,1394.8882,-2909.52,682.3459,806.45074,114.27799,1757.5017,3482.793,-1429.8164,-4284.892,67.72213,48.842022,-99.60606,1019.75433,-1395.9474,-4448.9595,2473.9138,-96.35509,1579.9698,-2173.9368,3005.4463,-315.34708,2893.1497,3234.1357,1044.396,3868.5757,1814.1633,2104.6072,698.9438,-1314.0851,351.82376,-3906.693,-527.7127,-1074.8088,405.68375,-1174.4027,-240.23372,1728.8866,698.7603,3075.457,3045.6929,2224.1194,91.85725,2150.2048,-48.683678,4892.3857,4124.195,-220.2786,-1282.7416,2711.3157,-432.97607
Purdue University,-2787.8994,1632.0421,368.52356,2200.0334,1422.4169,-3356.2266,2128.626,6628.911,-3527.354,-4356.5166,-857.97046,-6546.3345,-55.618797,1018.74994,-937.23944,-2649.632,5242.8745,-443.95508,-2670.862,-7011.629,3300.7083,-1178.3927,2327.6858,-1003.19666,597.64044,-373.18402,-2222.9883,1574.8334,-1276.1494,296.9038,3029.8574,-1917.8534,1391.7832,-2201.1182,-1141.4554,4174.619,798.962,460.60333,-3305.563,-2574.4788,1437.472,-2925.6167,-2423.865,1417.6965,3113.1145,455.47717,-2170.337,-1591.932,2146.453,3013.6545,1713.3594,-3091.7007,863.1599,832.35175,81.03816,1905.6514,3797.4067,-1439.0276,-4866.9824,245.3999,-35.068436,231.4474,654.82654,-1485.543,-4847.5195,2725.731,-10.368588,1674.5745,-2266.6355,3212.669,-384.14236,3044.1643,3659.4646,1148.4899,4495.899,2091.9575,2387.8113,881.4849,-1562.5544,627.90875,-4317.4614,-560.1883,-1192.9363,324.2013,-1416.8325,-180.86125,1929.2555,592.87427,3475.3428,3443.2417,2391.9294,167.331,2512.7742,-150.96045,5604.9556,4589.829,-173.91731,-1523.7891,3122.199,-443.36667
The Cooper Union for the Advancement of Science and Art,-1817.3655,1093.4227,35.213573,1170.1036,1108.8136,-2039.6627,1152.7152,3761.644,-1811.037,-2606.7854,-407.74628,-3689.2188,-175.65497,552.4043,-653.06,-1615.3711,2793.395,-305.61453,-1439.0651,-4085.3552,1753.425,-915.4549,1322.2448,-487.11853,449.117,-266.196,-1531.7266,871.28253,-819.7675,112.13033,1739.233,-1045.0361,885.3863,-1046.61,-534.77405,2579.951,370.40176,477.99173,-2004.4175,-1323.6403,1010.72845,-1963.0198,-1662.3917,899.0657,1685.3779,-62.591934,-1119.484,-836.29144,1379.604,1742.0691,1198.7227,-1869.1417,727.65906,663.8327,21.143381,1288.2812,2087.226,-843.1156,-2709.085,67.608604,240.50323,-70.20374,707.56946,-896.3774,-2702.9407,1552.4208,6.40965,925.1254,-1597.6155,1836.9047,-418.88336,1831.7947,2086.1338,642.7055,2453.9019,1306.673,1152.294,690.34235,-757.3684,279.3313,-2594.0369,-368.48026,-691.25134,100.32477,-727.6368,123.37736,1307.4089,654.4407,2138.177,1847.8308,1525.0719,1.1520544,1429.6635,-259.16418,3330.6084,2595.793,-287.96527,-756.99066,1937.0059,-355.96472
Bucknell University,-1229.9335,688.78143,131.39378,951.583,496.98718,-1396.1907,810.79425,2745.7598,-1368.8527,-1902.0333,-247.04118,-2518.3184,-49.397675,355.67355,-478.7828,-1108.3411,2169.6372,-266.4351,-1090.8162,-2957.0989,1316.2131,-500.11835,1066.3821,-288.25797,361.59326,-154.45692,-968.627,684.84296,-529.38947,201.367,1191.2341,-767.40045,644.1198,-870.8805,-393.1392,1785.335,269.00244,190.72969,-1404.0847,-953.56976,651.0653,-1307.5516,-1177.6788,575.6416,1243.4335,-16.035822,-799.5101,-656.53394,922.89246,1226.1792,759.64734,-1317.0651,446.04156,426.22147,141.967,838.9188,1482.3589,-680.922,-2052.691,108.65376,7.3134065,-22.175636,495.71515,-629.5045,-1955.9086,1176.0103,-40.06803,736.7426,-1050.7056,1324.5885,-128.93427,1322.4749,1440.2797,452.49802,1761.0077,928.75085,942.443,354.85107,-549.1618,163.62598,-1764.5201,-236.37766,-494.5657,180.2964,-571.721,-23.632492,893.8149,396.9332,1448.915,1451.7336,1043.547,7.917408,1042.2958,-97.00253,2316.2366,1824.0515,-125.10433,-657.6449,1298.3846,-235.3921
Colorado School of Mines,-608.16455,367.1505,45.664482,503.74908,300.08606,-805.43915,457.29077,1500.8815,-757.99084,-988.1545,-158.81706,-1377.5038,5.5780663,157.94759,-215.54843,-587.1431,1147.6041,-188.04958,-650.5691,-1590.7397,704.8365,-211.98114,526.2986,-193.16327,115.770256,-101.64009,-444.79468,365.9219,-234.7873,47.829857,616.29266,-354.12347,245.42761,-503.2623,-186.07596,1042.9525,107.09605,71.211426,-809.0802,-537.9855,346.39374,-713.9909,-518.2241,287.7786,695.48114,76.39235,-492.92233,-397.47574,457.32544,610.1064,450.86258,-710.39233,254.85052,166.01907,160.2089,410.2881,802.0519,-328.88272,-1112.9706,25.152065,-2.8976989,-23.267889,229.29533,-331.2462,-1080.9825,620.3016,49.947895,446.80017,-530.1758,651.1472,-28.326235,627.68494,798.5969,281.2204,982.0487,481.02496,595.7945,185.50749,-350.79675,137.03111,-973.73755,10.925791,-323.632,102.27117,-308.93784,-89.891045,505.9731,205.5343,816.4291,781.8342,515.2414,85.627815,617.5113,-30.25455,1355.8202,1045.9215,-59.74589,-344.10516,682.5426,-150.87802
Texas A&M University,-3193.6074,2034.588,460.1144,2575.95,1186.3153,-3853.1514,2451.113,7487.6377,-3757.4358,-5059.7534,-641.8586,-6997.9727,-344.5921,1016.72205,-1252.7638,-2866.676,5584.21,-586.5316,-2997.013,-7727.4165,3731.581,-1229.1373,2810.0444,-973.49133,672.4695,-495.2951,-2529.2246,1766.9508,-1449.8989,314.17648,2998.735,-2388.303,1820.3201,-2240.6062,-1530.9554,4622.4316,960.15515,538.30426,-3811.1472,-2586.1453,1671.4811,-3200.6948,-2954.1553,1494.4773,3698.5554,53.047054,-2324.4058,-1649.5155,2312.7888,3486.0198,1644.2577,-3581.7603,826.9572,976.81445,398.9707,2334.9468,4155.128,-1720.95,-5170.347,-162.96756,53.54445,-87.61074,1335.903,-1641.9778,-5452.4805,3000.432,124.66644,2106.38,-2795.0166,3776.9324,-650.09076,3493.358,4087.4434,1176.207,4753.109,2445.3545,2446.7515,966.8649,-1791.8751,237.61111,-4674.943,-559.8435,-1200.707,796.2829,-1366.5018,-147.30637,2124.9082,894.74194,3626.2168,3947.9688,2873.4917,-49.19743,2884.3826,-202.65532,6276.615,4913.443,-89.29075,-1736.7545,3413.3804,-629.3586
Reed College,-2650.2014,1723.667,222.01404,1723.8496,1219.8654,-2932.592,1676.9341,5785.885,-2711.426,-3978.2842,-358.2761,-5245.496,-298.66568,831.7353,-973.36725,-2106.38,4252.184,-572.6242,-1997.8445,-5874.084,2680.0706,-1242.061,2080.538,-696.14154,625.3002,-250.04639,-2247.8237,1149.8341,-1066.6417,325.14102,2549.5447,-1678.9615,1435.9362,-1420.7073,-1212.2714,3688.8877,631.84106,649.95325,-2992.3452,-1865.5156,1449.3914,-2438.0012,-2558.0896,1307.4353,2824.776,-212.30237,-1599.9432,-1280.4656,2083.3708,2916.3782,1343.881,-2702.245,977.50073,974.67096,62.27656,2016.8696,3153.7156,-1196.9847,-3837.0173,-275.59045,260.68878,-94.66142,1272.9697,-1123.6088,-3992.976,2546.841,-131.16385,1408.1403,-2241.7808,2973.8484,-714.8731,2834.9414,3143.1733,971.8759,3562.187,2063.9548,1749.4246,772.7058,-1194.7343,187.3247,-3677.511,-796.9685,-935.34766,459.83063,-817.8806,123.302704,1929.0391,907.7367,2696.068,3028.9082,2341.4436,-93.20568,1978.5906,-213.49495,4645.8403,3700.1968,-240.91135,-1046.7115,2958.6545,-514.44586
